age,ast_per_poss,blk_per_poss,def_rtg,drb_per_poss,fg2_pct,fg2_per_poss,fg2a_per_poss,fg3_pct,fg3_per_poss,fg3a_per_poss,fg_pct,fg_per_poss,fga_per_poss,ft_pct,ft_per_poss,fta_per_poss,g,gs,lg_id,mp,name,off_rtg,orb_per_poss,pf_per_poss,pid,pos,pts_per_poss,season,stl_per_poss,team_id,tov_per_poss,trb_per_poss
27,2.9,0.2,105,7.6,.458,8.1,17.8,.250,0.0,0.2,.456,8.2,17.9,.798,3.6,4.5,47,43,NBA,1344,Kenny Thomas,100,4.0,5.7,1380,PF,19.9,2004-05,1.5,PHI,3.1,11.6
27,4.7,0.7,106,9.3,.493,9.4,19.1,.000,0.0,0.1,.492,9.4,19.1,.722,4.9,6.8,26,15,NBA,823,Kenny Thomas,111,4.9,4.8,1380,PF,23.7,2004-05,1.7,SAC,3.0,14.2
28,3.8,0.9,103,9.5,.506,6.9,13.7,.000,0.0,0.0,.505,6.9,13.8,.676,3.1,4.6,82,55,NBA,2293,Kenny Thomas,107,4.5,4.5,1380,PF,17.0,2005-06,1.6,SAC,3.1,14.1
29,2.7,0.6,107,8.7,.483,5.2,10.8,.000,0.0,0.0,.482,5.2,10.9,.513,1.4,2.7,62,53,NBA,1412,Kenny Thomas,97,4.8,5.1,1380,PF,11.9,2006-07,1.5,SAC,3.2,13.5
30,2.3,0.2,111,7.8,.421,2.9,6.9,,0.0,0.0,.421,2.9,6.9,.000,0.0,0.9,23,3,NBA,281,Kenny Thomas,74,3.2,6.9,1380,PF,5.8,2007-08,1.1,SAC,3.8,11.0
31,0.8,0.8,105,9.0,.375,2.5,6.6,,0.0,0.0,.375,2.5,6.6,,0.0,0.0,8,0,NBA,62,Kenny Thomas,94,3.3,7.4,1380,PF,4.9,2008-09,4.9,SAC,0.8,12.3
32,2.4,1.6,108,8.3,.486,2.8,5.7,,0.0,0.0,.486,2.8,5.7,.583,1.1,2.0,26,2,NBA,313,Kenny Thomas,102,5.7,6.9,1380,PF,6.7,2009-10,1.6,SAC,2.8,14.0
22,1.6,1.2,107,5.6,.487,5.3,10.9,,0.0,0.0,.487,5.3,10.9,.759,4.0,5.2,54,2,NBA,535,John Thomas,96,4.6,9.4,1379,PF,14.6,1997-98,2.1,TOT,4.4,10.2
22,1.8,1.3,105,5.3,.513,5.7,11.2,,0.0,0.0,.513,5.7,11.2,.788,3.6,4.6,33,2,NBA,368,John Thomas,97,4.5,9.1,1379,PF,15.1,1997-98,2.7,BOS,4.6,9.8
22,1.2,0.9,113,6.2,.424,4.3,10.2,,0.0,0.0,.424,4.3,10.2,.714,4.7,6.5,21,0,NBA,167,John Thomas,94,5.0,9.9,1379,PF,13.3,1997-98,0.9,TOR,4.0,11.2
23,1.4,0.8,105,6.3,.582,6.5,11.1,.000,0.0,0.1,.577,6.5,11.2,.563,2.5,4.4,39,11,NBA,593,John Thomas,118,5.9,7.5,1379,C,15.4,1998-99,1.6,TOR,1.9,12.2
24,1.0,1.5,107,4.1,.462,5.3,11.5,.000,0.0,0.1,.458,5.3,11.6,.390,1.7,4.5,55,6,NBA,477,John Thomas,97,4.0,11.5,1379,C,12.4,1999-00,1.3,TOR,1.5,8.2
29,1.8,1.3,107,6.0,.488,4.3,8.9,,0.0,0.0,.488,4.3,8.9,.587,2.8,4.8,44,8,NBA,521,John Thomas,108,4.0,8.5,1379,C,11.5,2004-05,1.6,MIN,1.9,10.0
30,0.8,0.8,109,4.2,.400,2.5,6.3,,0.0,0.0,.400,2.5,6.3,.750,1.3,1.7,16,0,NBA,127,John Thomas,81,4.2,7.2,1379,C,6.3,2005-06,1.3,TOT,3.4,8.5
30,2.2,2.2,109,0.0,1.000,4.5,4.5,,0.0,0.0,1.000,4.5,4.5,,0.0,0.0,3,0,NBA,25,John Thomas,88,0.0,6.7,1379,C,8.9,2005-06,0.0,MEM,4.5,0.0
30,0.8,0.0,113,5.6,.429,2.4,5.6,,0.0,0.0,.429,2.4,5.6,.750,2.4,3.2,11,0,NBA,66,John Thomas,85,2.4,8.0,1379,C,7.2,2005-06,1.6,ATL,3.2,8.0
30,0.0,1.5,103,4.5,.167,1.5,8.9,,0.0,0.0,.167,1.5,8.9,,0.0,0.0,2,0,NBA,36,John Thomas,72,10.4,5.9,1379,C,3.0,2005-06,1.5,NJN,3.0,14.8
23,5.0,0.2,108,3.5,.474,7.2,15.1,.091,0.0,0.4,.464,7.2,15.5,.727,3.1,4.2,72,15,NBA,1219,Jim Thomas,102,2.3,4.4,1377,SG,17.5,1983-84,2.3,IND,2.7,5.7
24,5.2,0.1,110,4.1,.496,7.5,15.2,.190,0.2,0.9,.478,7.7,16.1,.782,4.1,5.2,80,52,NBA,2059,Jim Thomas,107,1.6,4.3,1377,SG,19.6,1984-85,1.7,IND,2.9,5.8
25,8.1,0.7,110,3.4,.400,4.1,10.2,,0.0,0.0,.400,4.1,10.2,.500,0.7,1.4,6,0,NBA,69,Jim Thomas,75,2.0,8.1,1377,SG,8.8,1985-86,3.4,LAC,6.1,5.4
30,3.7,0.0,113,0.0,.250,3.7,14.9,,0.0,0.0,.250,3.7,14.9,,0.0,0.0,3,0,NBA,14,Jim Thomas,54,0.0,0.0,1377,SG,7.4,1990-91,3.7,MIN,3.7,0.0
26,6.6,0.0,111,4.4,.533,8.8,16.5,.000,0.0,3.3,.444,8.8,19.8,1.000,1.1,1.1,7,0,NBA,46,Jamel Thomas,85,1.1,2.2,1375,SF,18.7,1999-00,1.1,TOT,5.5,5.5
26,5.3,0.0,111,5.3,.556,13.4,24.0,.000,0.0,2.7,.500,13.4,26.7,1.000,2.7,2.7,3,0,NBA,19,Jamel Thomas,106,0.0,0.0,1375,SF,29.4,1999-00,0.0,BOS,2.7,5.3
26,7.5,0.0,111,3.7,.500,5.6,11.2,.000,0.0,3.7,.375,5.6,14.9,,0.0,0.0,4,0,NBA,27,Jamel Thomas,67,1.9,3.7,1375,SF,11.2,1999-00,1.9,GSW,7.5,5.6
27,0.0,0.0,106,4.7,.313,4.7,14.9,.333,0.9,2.8,.316,5.6,17.7,,0.0,0.0,5,0,NBA,56,Jamel Thomas,61,3.7,5.6,1375,SF,12.1,2000-01,2.8,NJN,5.6,8.4
24,1.8,1.8,105,9.1,.600,5.5,9.1,,0.0,0.0,.600,5.5,9.1,.333,0.9,2.7,11,2,NBA,117,James Thomas,107,7.8,5.9,1376,PF,11.9,2004-05,1.8,TOT,3.2,16.9
24,1.9,1.9,104,9.5,.611,5.2,8.6,,0.0,0.0,.611,5.2,8.6,.333,1.0,2.9,9,2,NBA,112,James Thomas,106,7.2,5.7,1376,PF,11.5,2004-05,1.9,POR,3.3,16.7
24,0.0,0.0,119,0.0,.500,10.5,21.0,,0.0,0.0,.500,10.5,21.0,,0.0,0.0,2,0,NBA,5,James Thomas,133,21.0,10.5,1376,PF,21.0,2004-05,0.0,ATL,0.0,21.0
25,0.3,1.0,108,9.3,.526,3.5,6.6,,0.0,0.0,.526,3.5,6.6,.571,2.8,4.8,22,0,NBA,150,James Thomas,103,4.1,12.1,1376,PF,9.7,2005-06,0.0,TOT,2.4,13.5
25,0.4,1.3,109,9.6,.538,2.9,5.4,,0.0,0.0,.538,2.9,5.4,.571,3.3,5.8,15,0,NBA,124,James Thomas,97,3.3,13.4,1376,PF,9.2,2005-06,0.0,PHI,2.9,12.9
25,0.0,0.0,107,7.9,.500,6.0,11.9,,0.0,0.0,.500,6.0,11.9,,0.0,0.0,7,0,NBA,26,James Thomas,126,7.9,6.0,1376,PF,11.9,2005-06,0.0,CHI,0.0,15.9
20,10.7,0.3,107,2.9,.432,8.2,19.1,.288,0.3,1.1,.424,8.6,20.2,.704,5.7,8.1,72,72,NBA,2433,Isiah Thomas,98,1.1,4.8,1374,PG,23.2,1981-82,2.8,DET,5.7,4.0
21,9.3,0.4,105,3.3,.488,10.1,20.7,.288,0.5,1.8,.472,10.6,22.5,.710,5.4,7.6,81,81,NBA,3093,Isiah Thomas,105,1.5,4.7,1374,PG,27.2,1982-83,2.9,DET,4.8,4.8
22,14.1,0.5,107,3.4,.468,9.9,21.3,.338,0.3,1.0,.462,10.3,22.3,.733,6.0,8.1,82,82,NBA,3007,Isiah Thomas,111,1.6,5.0,1374,PG,26.9,1983-84,3.1,DET,4.7,5.0
23,16.6,0.4,107,3.7,.476,9.1,19.2,.257,0.4,1.7,.458,9.6,20.9,.809,5.9,7.3,81,81,NBA,3089,Isiah Thomas,115,1.7,4.3,1374,PG,25.5,1984-85,2.8,DET,4.5,5.3
24,13.7,0.3,108,3.2,.501,9.6,19.2,.310,0.4,1.4,.488,10.1,20.6,.790,6.0,7.6,77,77,NBA,2790,Isiah Thomas,113,1.4,4.0,1374,PG,26.6,1985-86,2.8,DET,4.8,4.6
25,12.8,0.3,107,3.7,.484,9.6,19.8,.194,0.3,1.5,.463,9.9,21.3,.768,6.3,8.2,81,81,NBA,3013,Isiah Thomas,107,1.3,4.0,1374,PG,26.3,1986-87,2.4,DET,5.4,5.0
26,11.3,0.3,106,3.6,.475,9.9,20.7,.309,0.5,1.6,.463,10.4,22.4,.774,5.1,6.6,81,81,NBA,2927,Isiah Thomas,108,1.1,3.6,1374,PG,26.3,1987-88,2.4,DET,4.6,4.6
27,11.4,0.3,105,3.9,.485,9.2,19.0,.273,0.6,2.1,.464,9.8,21.1,.818,4.9,6.0,80,76,NBA,2924,Isiah Thomas,106,0.8,3.6,1374,PG,25.1,1988-89,2.3,DET,5.1,4.7
28,13.0,0.3,104,4.0,.453,9.1,20.2,.309,0.7,2.3,.438,9.8,22.5,.775,5.0,6.4,81,81,NBA,2993,Isiah Thomas,104,1.3,3.5,1374,PG,25.4,1989-90,2.4,DET,5.5,5.2
29,14.1,0.3,105,3.9,.450,8.5,18.9,.292,0.6,2.0,.435,9.1,21.0,.782,5.6,7.2,48,46,NBA,1657,Isiah Thomas,103,1.1,3.7,1374,PG,24.5,1990-91,2.4,DET,5.8,5.0
30,10.1,0.3,107,3.2,.458,9.7,21.2,.291,0.4,1.5,.446,10.1,22.7,.772,5.2,6.8,78,78,NBA,2918,Isiah Thomas,105,1.2,3.5,1374,PG,26.0,1991-92,2.1,DET,4.5,4.4
31,11.8,0.3,110,2.8,.439,8.2,18.7,.308,1.1,3.5,.418,9.3,22.2,.737,4.9,6.6,79,79,NBA,2922,Isiah Thomas,102,1.3,3.9,1374,PG,24.5,1992-93,2.2,DET,5.0,4.1
32,11.6,0.2,113,3.3,.438,8.1,18.6,.310,1.1,3.7,.417,9.3,22.2,.702,5.3,7.5,58,56,NBA,1750,Isiah Thomas,97,1.3,3.7,1374,PG,24.9,1993-94,2.0,DET,5.9,4.6
25,4.7,0.5,104,8.0,.340,8.0,23.6,,0.0,0.0,.340,8.0,23.6,.571,5.7,9.9,26,0,NBA,108,Irving Thomas,84,6.6,11.3,1373,PF,21.7,1990-91,1.9,LAL,6.1,14.6
23,0.5,3.1,101,11.1,.536,7.1,13.3,,0.0,0.0,.536,7.1,13.3,.554,3.6,6.5,47,0,NBA,618,Etan Thomas,109,4.8,6.7,1372,C,17.8,2001-02,1.5,WAS,2.3,15.9
24,0.3,2.4,102,10.1,.492,6.5,13.2,,0.0,0.0,.492,6.5,13.2,.638,6.4,10.0,38,0,NBA,513,Etan Thomas,107,7.4,7.0,1372,PF,19.3,2002-03,0.8,WAS,3.5,17.5
25,1.9,3.4,102,9.4,.489,7.0,14.4,,0.0,0.0,.489,7.0,14.4,.647,5.2,8.1,79,15,NBA,1901,Etan Thomas,106,5.0,6.0,1372,C,19.3,2003-04,1.0,WAS,3.1,14.5
26,1.1,2.7,106,8.4,.502,6.7,13.4,,0.0,0.0,.502,6.7,13.4,.528,4.0,7.6,47,10,NBA,976,Etan Thomas,104,4.5,7.0,1372,C,17.5,2004-05,0.9,WAS,2.6,12.9
27,0.6,3.2,105,8.4,.533,6.1,11.4,,0.0,0.0,.533,6.1,11.4,.600,3.5,5.8,71,9,NBA,1121,Etan Thomas,110,4.6,6.9,1372,C,15.6,2005-06,0.9,WAS,2.4,12.9
28,1.2,3.6,107,9.9,.574,6.5,11.3,,0.0,0.0,.574,6.5,11.3,.558,3.2,5.7,65,32,NBA,1246,Etan Thomas,111,5.6,6.6,1372,C,16.2,2006-07,0.9,WAS,2.9,15.4
30,1.0,3.1,113,7.1,.485,5.5,11.4,,0.0,0.0,.485,5.5,11.4,.696,2.8,4.0,26,7,NBA,306,Etan Thomas,99,4.3,6.0,1372,C,13.8,2008-09,0.5,WAS,3.1,11.4
31,0.2,2.6,105,7.4,.456,5.0,10.9,,0.0,0.0,.456,5.0,10.9,.591,2.1,3.5,23,1,NBA,321,Etan Thomas,89,2.9,6.3,1372,C,12.0,2009-10,0.6,OKC,2.9,10.3
32,1.3,2.6,104,11.1,.476,6.6,13.8,,0.0,0.0,.476,6.6,13.8,.800,7.9,9.8,13,0,NBA,82,Etan Thomas,110,3.9,7.2,1372,C,21.0,2010-11,0.7,ATL,3.3,15.1
22,7.4,0.3,107,5.4,.471,5.4,11.4,.118,0.7,5.7,.353,6.0,17.1,.667,3.4,5.0,36,0,NBA,156,Charles Thomas,84,2.0,6.7,1371,SG,16.1,1991-92,1.3,DET,5.7,7.4
22,1.6,0.0,116,0.0,.400,6.2,15.5,.500,1.6,3.1,.417,7.8,18.7,.500,1.6,3.1,1,0,NBA,31,Carl Thomas,93,0.0,4.7,1370,SG,18.7,1991-92,1.6,SAC,1.6,0.0
27,6.0,0.8,103,7.5,.583,5.3,9.0,.167,1.5,9.0,.375,6.8,18.0,1.000,0.8,0.8,19,0,NBA,77,Carl Thomas,86,2.3,5.3,1370,SG,15.8,1996-97,1.5,CLE,4.5,9.8
28,2.4,0.9,102,4.6,.444,4.5,10.1,.339,2.5,7.4,.400,7.0,17.5,.640,2.0,3.1,43,0,NBA,426,Carl Thomas,98,1.2,4.9,1370,SG,18.5,1997-98,2.6,TOT,2.2,5.9
28,3.4,0.4,109,2.3,.455,7.6,16.6,.238,1.9,7.9,.385,9.4,24.5,.700,2.6,3.8,10,0,NBA,139,Carl Thomas,96,1.5,4.5,1370,SG,23.4,1997-98,1.9,GSW,2.3,3.8
28,3.7,3.7,111,0.0,.800,14.7,18.4,,0.0,0.0,.800,14.7,18.4,.500,3.7,7.3,4,0,NBA,15,Carl Thomas,155,0.0,0.0,1370,SG,33.1,1997-98,0.0,ORL,0.0,0.0
28,1.8,1.0,98,6.1,.375,2.4,6.3,.395,2.9,7.5,.386,5.3,13.7,.615,1.6,2.6,29,0,NBA,272,Carl Thomas,96,1.2,5.3,1370,SG,15.1,1997-98,3.1,CLE,2.4,7.3
29,2.6,0.2,105,4.4,.447,2.6,5.8,.304,2.6,8.5,.362,5.1,14.2,.778,1.1,1.4,25,0,NBA,356,Billy Thomas,97,1.1,4.4,1369,SF,13.9,2004-05,2.1,NJN,1.4,5.4
30,3.6,0.4,105,3.6,.300,1.2,4.0,.333,4.0,11.9,.325,5.2,15.9,1.000,0.8,0.8,17,0,NBA,131,Billy Thomas,99,2.0,7.5,1369,SG,15.1,2005-06,4.0,WAS,2.4,5.6
32,0.0,0.0,111,2.5,.000,0.0,1.3,.250,5.1,20.2,.235,5.1,21.5,1.000,2.5,2.5,11,0,NBA,42,Billy Thomas,67,0.0,5.1,1369,SF,17.7,2007-08,1.3,TOT,5.1,2.5
32,0.0,0.0,118,0.0,,0.0,0.0,.000,0.0,19.7,.000,0.0,19.7,1.000,13.1,13.1,4,0,NBA,8,Billy Thomas,48,0.0,0.0,1369,SF,13.1,2007-08,0.0,NJN,6.6,0.0
32,0.0,0.0,110,3.1,.000,0.0,1.6,.308,6.3,20.4,.286,6.3,21.9,,0.0,0.0,7,0,NBA,34,Billy Thomas,73,0.0,6.3,1369,SF,18.8,2007-08,1.6,CLE,4.7,3.1
20,4.1,0.0,115,4.1,.556,6.8,12.2,.200,1.4,6.8,.429,8.1,19.0,1.000,1.4,1.4,6,1,NBA,37,Adonis Thomas,98,0.0,8.1,1368,SF,19.0,2013-14,0.0,TOT,1.4,4.1
20,4.3,0.0,112,6.4,.500,6.4,12.8,.000,0.0,6.4,.333,6.4,19.2,1.000,2.1,2.1,4,0,NBA,24,Adonis Thomas,88,0.0,4.3,1368,SF,15.0,2013-14,0.0,ORL,0.0,6.4
20,3.7,0.0,118,0.0,.667,7.4,11.2,.500,3.7,7.4,.600,11.2,18.6,,0.0,0.0,2,1,NBA,13,Adonis Thomas,113,0.0,14.9,1368,SF,26.1,2013-14,0.0,PHI,3.7,0.0
26,0.0,0.0,108,0.0,.333,22.6,67.9,,,,.333,22.6,67.9,,0.0,0.0,1,,NBA,2,Justus Thigpen,,22.6,0.0,1366,SG,45.2,1973-74,0.0,KCO,,22.6
22,3.3,0.4,102,4.0,.448,6.6,14.8,.143,0.1,0.6,.435,6.7,15.4,.577,4.1,7.1,49,2,NBA,521,David Thirdkill,89,2.5,8.4,1367,SF,17.6,1982-83,1.7,PHO,4.4,6.5
23,4.3,0.5,110,3.5,.437,4.9,11.3,.000,0.0,0.2,.431,4.9,11.4,.484,2.4,4.9,46,0,NBA,291,David Thirdkill,91,1.4,7.0,1367,SF,12.2,1983-84,1.6,DET,3.0,4.9
24,1.0,0.8,111,1.8,.541,5.0,9.3,.000,0.0,0.3,.526,5.0,9.6,.579,2.8,4.8,18,3,NBA,183,David Thirdkill,94,2.5,5.5,1367,SF,12.8,1984-85,1.3,TOT,3.5,4.3
24,0.4,0.8,111,1.6,.545,4.8,8.7,.000,0.0,0.4,.522,4.8,9.1,.455,2.0,4.4,10,1,NBA,115,David Thirdkill,76,1.6,6.4,1367,SF,11.5,1984-85,1.2,DET,4.8,3.2
24,0.0,0.0,110,3.0,.750,9.0,12.0,,0.0,0.0,.750,9.0,12.0,.500,3.0,6.0,6,0,NBA,16,David Thirdkill,150,3.0,3.0,1367,SF,21.1,1984-85,0.0,MIL,0.0,6.0
24,2.7,0.9,112,1.8,.455,4.4,9.8,,0.0,0.0,.455,4.4,9.8,.833,4.4,5.3,2,2,NBA,52,David Thirdkill,120,4.4,4.4,1367,SF,13.3,1984-85,1.8,SAS,1.8,6.2
25,1.8,0.4,104,5.3,.495,6.7,13.4,.000,0.0,0.1,.491,6.7,13.6,.625,6.8,10.8,49,0,NBA,385,David Thirdkill,111,3.3,6.8,1367,PF,20.1,1985-86,1.4,BOS,2.3,8.6
26,1.1,0.0,108,7.7,.435,5.5,12.6,.000,0.0,0.5,.417,5.5,13.1,.313,2.7,8.8,17,0,NBA,89,David Thirdkill,81,2.7,6.6,1367,SF,13.7,1986-87,1.1,BOS,2.7,10.4
23,1.7,1.7,114,4.0,.487,9.5,19.5,.000,0.0,0.2,.482,9.5,19.7,.642,4.3,6.8,51,1,NBA,461,Peter Thibeaux,101,2.9,8.6,1364,SF,23.3,1984-85,1.1,GSW,3.4,7.0
24,2.4,1.3,111,4.1,.430,8.5,19.8,.400,0.2,0.4,.429,8.7,20.2,.604,2.5,4.2,42,8,NBA,531,Peter Thibeaux,92,2.4,7.1,1364,SF,20.0,1985-86,2.0,GSW,3.4,6.5
21,7.3,0.3,107,2.3,.480,9.1,19.0,,,,.480,9.1,19.0,.761,4.5,5.9,82,,NBA,2753,Reggie Theus,99,1.6,4.6,1363,PG,22.7,1978-79,1.6,CHI,5.1,3.9
22,8.0,0.3,109,2.9,.504,8.4,16.6,.267,0.4,1.6,.483,8.8,18.2,.838,7.8,9.3,82,,NBA,3029,Reggie Theus,108,2.2,4.1,1363,SG,25.8,1979-80,1.8,CHI,5.4,5.1
23,7.2,0.3,108,2.8,.521,8.9,17.0,.200,0.3,1.5,.495,9.2,18.6,.809,7.5,9.3,82,,NBA,2820,Reggie Theus,115,2.1,4.4,1363,SG,26.2,1980-81,2.1,CHI,4.4,4.9
24,8.1,0.3,111,3.4,.489,9.1,18.7,.250,0.4,1.7,.469,9.6,20.4,.808,6.2,7.7,82,82,NBA,2838,Reggie Theus,107,2.0,4.2,1363,SG,25.8,1981-82,1.5,CHI,4.7,5.3
25,7.7,0.3,109,3.3,.493,11.5,23.4,.231,0.3,1.4,.478,11.9,24.8,.801,6.9,8.6,82,81,NBA,2856,Reggie Theus,106,1.4,4.4,1363,PG,30.9,1982-83,2.3,CHI,5.1,4.8
26,11.1,0.4,110,2.5,.437,8.0,18.4,.167,0.2,1.3,.419,8.3,19.7,.762,6.7,8.9,61,35,NBA,1498,Reggie Theus,102,1.6,5.4,1363,PG,23.5,1983-84,1.6,TOT,4.9,4.1
26,11.4,0.2,110,2.0,.401,7.1,17.8,.200,0.2,1.2,.388,7.4,19.0,.778,6.7,8.6,31,5,NBA,601,Reggie Theus,100,1.7,6.2,1363,PG,21.7,1983-84,1.7,CHI,4.7,3.7
26,10.9,0.5,110,2.8,.460,8.6,18.8,.148,0.2,1.4,.438,8.8,20.2,.751,6.8,9.0,30,30,NBA,897,Reggie Theus,103,1.5,4.8,1363,PG,24.7,1983-84,1.5,KCK,5.0,4.3
27,11.9,0.3,114,3.0,.501,9.0,17.9,.132,0.1,0.7,.487,9.1,18.6,.863,6.0,7.0,82,80,NBA,2543,Reggie Theus,109,1.9,4.5,1363,SG,24.2,1984-85,1.7,KCK,5.5,4.9
28,12.7,0.3,110,3.7,.490,8.7,17.8,.171,0.1,0.6,.480,8.8,18.3,.827,6.5,7.9,82,82,NBA,2919,Reggie Theus,109,1.2,3.7,1363,SG,24.2,1985-86,1.8,SAC,5.3,4.9
29,11.4,0.3,115,3.0,.489,9.2,18.9,.218,0.3,1.3,.472,9.5,20.2,.867,7.1,8.2,79,76,NBA,2872,Reggie Theus,112,1.4,3.4,1363,PG,26.4,1986-87,1.3,SAC,4.8,4.4
30,8.3,0.3,116,2.9,.479,10.8,22.6,.271,0.3,1.1,.470,11.1,23.6,.831,5.7,6.9,73,73,NBA,2653,Reggie Theus,108,1.3,3.1,1363,SG,28.2,1987-88,1.1,SAC,4.2,4.2
31,7.5,0.3,110,3.0,.476,9.3,19.6,.293,0.3,1.1,.466,9.6,20.7,.851,5.5,6.5,82,82,NBA,2517,Reggie Theus,111,1.7,4.6,1363,SG,25.1,1988-89,2.1,ATL,3.8,4.7
32,8.0,0.2,117,2.9,.458,9.6,21.0,.248,0.5,2.1,.439,10.1,23.1,.853,7.4,8.7,76,71,NBA,2350,Reggie Theus,107,1.5,3.8,1363,SG,28.2,1989-90,1.2,ORL,4.4,4.3
33,6.2,0.6,112,2.6,.481,8.7,18.1,.361,0.9,2.4,.468,9.5,20.4,.851,4.8,5.6,81,81,NBA,2955,Reggie Theus,107,1.1,3.8,1363,SG,24.7,1990-91,1.4,NJN,4.1,3.7
22,0.6,5.2,105,9.2,.588,4.5,7.6,,0.0,0.0,.588,4.5,7.6,.581,3.1,5.4,68,13,NBA,883,Hasheem Thabeet,113,4.9,9.4,1360,C,12.1,2009-10,0.9,MEM,2.5,14.1
23,0.6,2.2,105,7.1,.425,2.4,5.6,,0.0,0.0,.425,2.4,5.6,.543,2.7,4.9,47,0,NBA,373,Hasheem Thabeet,91,3.4,10.6,1360,C,7.4,2010-11,1.3,TOT,2.4,10.5
23,0.6,2.1,105,7.2,.436,2.4,5.5,,0.0,0.0,.436,2.4,5.5,.543,2.7,5.0,45,0,NBA,369,Hasheem Thabeet,92,3.4,10.3,1360,C,7.5,2010-11,1.3,MEM,2.4,10.6
23,0.0,12.7,102,0.0,.000,0.0,12.7,,0.0,0.0,.000,0.0,12.7,,0.0,0.0,2,0,NBA,4,Hasheem Thabeet,0,0.0,38.2,1360,C,0.0,2010-11,0.0,HOU,0.0,0.0
24,0.0,3.8,104,9.8,.524,4.2,7.9,,0.0,0.0,.524,4.2,7.9,.650,4.9,7.6,20,3,NBA,139,Hasheem Thabeet,109,6.1,7.6,1360,C,13.2,2011-12,0.4,TOT,3.0,15.9
24,0.0,4.6,100,13.7,1.000,6.8,6.8,,0.0,0.0,1.000,6.8,6.8,,0.0,0.0,5,0,NBA,23,Hasheem Thabeet,202,2.3,11.4,1360,C,13.7,2011-12,0.0,HOU,0.0,15.9
24,0.0,3.6,105,9.1,.444,3.6,8.2,,0.0,0.0,.444,3.6,8.2,.650,5.9,9.1,15,3,NBA,116,Hasheem Thabeet,103,6.8,6.8,1360,C,13.2,2011-12,0.5,POR,3.6,15.9
25,0.7,4.0,99,8.4,.604,4.3,7.1,,0.0,0.0,.604,4.3,7.1,.604,2.1,3.5,66,4,NBA,770,Hasheem Thabeet,110,4.6,9.9,1360,C,10.7,2012-13,2.0,OKC,2.7,13.0
26,0.3,2.4,103,8.1,.565,3.4,6.0,,0.0,0.0,.565,3.4,6.0,.200,0.3,1.3,23,0,NBA,192,Hasheem Thabeet,76,2.4,12.3,1360,C,7.1,2013-14,1.0,OKC,3.7,10.5
24,5.8,0.2,107,3.6,.450,7.8,17.4,.400,1.1,2.8,.443,9.0,20.2,.870,4.8,5.5,60,,ABA,587,Claude Terry,103,2.1,5.1,1358,SG,23.8,1973-74,1.0,DNR,4.5,5.6
25,5.0,0.1,106,3.7,.540,8.3,15.3,.400,0.5,1.1,.530,8.7,16.4,.761,3.2,4.2,70,,ABA,989,Claude Terry,110,2.6,3.7,1358,SF,21.0,1974-75,1.5,DNA,3.6,6.3
26,4.7,0.2,107,3.5,.492,7.0,14.2,.236,0.4,1.8,.464,7.4,16.0,.899,2.6,2.8,79,,ABA,1349,Claude Terry,103,1.3,3.7,1358,SG,17.8,1975-76,1.3,DNA,3.1,4.9
27,4.8,0.1,104,2.8,.503,8.0,15.9,,,,.503,8.0,15.9,.818,3.0,3.7,45,,NBA,545,Claude Terry,,1.0,4.0,1358,SG,18.9,1976-77,1.7,TOT,,3.8
27,4.9,0.0,104,3.5,.471,7.2,15.3,,,,.471,7.2,15.3,.783,2.6,3.4,33,,NBA,304,Claude Terry,,0.6,4.0,1358,SG,17.1,1976-77,1.6,BUF,,4.1
27,4.8,0.2,105,1.9,.540,9.0,16.6,,,,.540,9.0,16.6,.857,3.4,4.0,12,,NBA,241,Claude Terry,,1.5,4.0,1358,SG,21.3,1976-77,1.7,ATL,,3.4
28,2.0,0.0,103,3.4,.368,7.0,19.0,,,,.368,7.0,19.0,.818,2.5,3.1,27,,NBA,166,Claude Terry,85,0.8,3.9,1358,SG,16.5,1977-78,1.7,ATL,2.2,4.2
22,9.6,0.3,108,3.9,.458,5.6,12.3,.293,1.3,4.4,.415,6.9,16.6,.807,3.1,3.9,81,27,NBA,1888,Jason Terry,100,0.7,3.7,1359,PG,18.2,1999-00,2.5,ATL,4.3,4.6
23,6.8,0.2,107,3.8,.448,8.0,17.8,.395,2.1,5.3,.436,10.1,23.1,.846,5.1,6.1,82,77,NBA,3089,Jason Terry,105,0.7,3.4,1359,SG,27.4,2000-01,1.8,ATL,4.0,4.5
24,7.8,0.2,107,4.0,.454,6.2,13.6,.387,3.0,7.8,.430,9.2,21.5,.835,5.0,6.0,78,78,NBA,2967,Jason Terry,111,0.7,2.7,1359,SG,26.5,2001-02,2.5,ATL,3.2,4.8
25,10.3,0.2,108,4.1,.462,5.6,12.2,.371,2.7,7.4,.428,8.4,19.5,.887,4.4,5.0,81,81,NBA,3081,Jason Terry,109,0.6,3.0,1359,PG,23.9,2002-03,2.2,ATL,4.3,4.8
26,7.7,0.3,107,5.0,.455,6.2,13.6,.347,2.6,7.4,.417,8.7,20.9,.827,3.8,4.6,81,78,NBA,3018,Jason Terry,103,0.9,3.4,1359,PG,23.8,2003-04,2.2,ATL,4.0,5.9
27,9.3,0.3,107,3.2,.540,5.8,10.7,.420,2.2,5.3,.501,8.0,16.0,.844,3.1,3.7,80,57,NBA,2401,Jason Terry,120,0.8,3.8,1359,PG,21.4,2004-05,2.4,DAL,3.2,4.1
